油站名称,油站编码,油品名称,罐号,油品编码,日期,历史销量,当天温度,当天油价,节假日,当时天气
成绵复线B站,MD8L,92号 车用汽油(ⅥB),1,300874,2023/6/30,2988,26.4,9600.4,工作日,晴
成绵复线B站,MD8L,95号 车用汽油(ⅥB),2,300873,2023/6/30,5072,26.4,9853.37,工作日,晴
成绵复线B站,MD8L,92号 车用汽油(ⅥB),3,300874,2023/6/30,3815,26.4,9600.4,工作日,晴
成绵复线B站,MD8L,0号 车用柴油(Ⅵ),4,300863,2023/6/30,4545,26.4,8807.27,工作日,晴
成绵复线B站,MD8L,0号 车用柴油(Ⅵ),5,300863,2023/6/30,5651,26.4,8807.27,工作日,晴
岷江福利,MDC0,92号 车用汽油(ⅥB),1,300874,2023/6/30,5276,36,9600.4,工作日,小雨
岷江福利,MDC0,92号 车用汽油(ⅥB),2,300874,2023/6/30,463,36,9600.4,工作日,小雨
岷江福利,MDC0,95号 车用汽油(ⅥB),3,300873,2023/6/30,3174,36,9853.37,工作日,小雨
岷江福利,MDC0,0号 车用柴油(Ⅵ),4,300863,2023/6/30,2677,36,8807.27,工作日,小雨
岷江红叶,MDC2,0号 车用柴油(Ⅵ),1,300863,2023/6/30,2264,36,8807.27,工作日,中雨
岷江红叶,MDC2,0号 车用柴油(Ⅵ),2,300863,2023/6/30,118,36,8807.27,工作日,中雨
岷江红叶,MDC2,92号 车用汽油(ⅥB),3,300874,2023/6/30,3886,36,9600.4,工作日,中雨
岷江红叶,MDC2,92号 车用汽油(ⅥB),4,300874,2023/6/30,1863,36,9600.4,工作日,中雨
岷江红叶,MDC2,95号 车用汽油(ⅥB),5,300873,2023/6/30,2363,36,9853.37,工作日,中雨
岷江茂县,MDC3,0号 车用柴油(Ⅵ),1,300863,2023/6/30,3288,28.1,8807.27,工作日,小雨
岷江茂县,MDC3,95号 车用汽油(ⅥB),2,300873,2023/6/30,3249,28.1,9853.37,工作日,小雨
岷江茂县,MDC3,92号 车用汽油(ⅥB),3,300874,2023/6/30,3409,28.1,9600.4,工作日,小雨
岷江茂县,MDC3,92号 车用汽油(ⅥB),4,300874,2023/6/30,4689,28.1,9600.4,工作日,小雨
岷江芦花,MDC4,0号 车用柴油(Ⅵ),1,300863,2023/6/30,3534,28,8807.27,工作日,晴
岷江芦花,MDC4,92号 车用汽油(ⅥB),2,300874,2023/6/30,4962,28,9600.4,工作日,晴
岷江芦花,MDC4,95号 车用汽油(ⅥB),3,300873,2023/6/30,2566,28,9853.37,工作日,晴
岷江芦花,MDC4,92号 车用汽油(ⅥB),4,300874,2023/6/30,3786,28,9600.4,工作日,晴
岷江卧龙,MDC5,95号 车用汽油(ⅥB),1,300873,2023/6/30,2806,27.2,9853.37,工作日,阴
岷江卧龙,MDC5,0号 车用柴油(Ⅵ),2,300863,2023/6/30,2035,27.2,8807.27,工作日,阴
岷江卧龙,MDC5,0号 车用柴油(Ⅵ),3,300863,2023/6/30,2342,27.2,8807.27,工作日,阴
岷江卧龙,MDC5,92号 车用汽油(ⅥB),4,300874,2023/6/30,5664,27.2,9600.4,工作日,阴
岷江色尔古,MDC6,0号 车用柴油(Ⅵ),1,300863,2023/6/30,950,27.7,8807.27,工作日,阴
岷江色尔古,MDC6,92号 车用汽油(ⅥB),2,300874,2023/6/30,1443,27.7,9600.4,工作日,阴
岷江色尔古,MDC6,95号 车用汽油(ⅥB),3,300873,2023/6/30,332,27.7,9853.37,工作日,阴
岷江色尔古,MDC6,0号 车用柴油(Ⅵ),4,300863,2023/6/30,0,27.7,8807.27,工作日,阴
岷江米亚罗,MDC7,0号 车用柴油(Ⅵ),1,300863,2023/6/30,2917,34.6,8807.27,工作日,小雨
岷江米亚罗,MDC7,92号 车用汽油(ⅥB),2,300874,2023/6/30,2193,34.6,9600.4,工作日,小雨
岷江米亚罗,MDC7,95号 车用汽油(ⅥB),3,300873,2023/6/30,634,34.6,9853.37,工作日,小雨
岷江米亚罗,MDC7,95号 车用汽油(ⅥB),4,300873,2023/6/30,656,34.6,9853.37,工作日,小雨
岷江映秀,MDC8,0号 车用柴油(Ⅵ),1,300863,2023/6/30,1817,28.4,8807.27,工作日,阴
岷江映秀,MDC8,0号 车用柴油(Ⅵ),2,300863,2023/6/30,2326,28.4,8807.27,工作日,阴
岷江映秀,MDC8,95号 车用汽油(ⅥB),4,300873,2023/6/30,1314,28.4,9853.37,工作日,阴
岷江映秀,MDC8,92号 车用汽油(ⅥB),5,300874,2023/6/30,3356,28.4,9600.4,工作日,阴
岷江水磨,MDCA,0号 车用柴油(Ⅵ),1,300863,2023/6/30,1282,37.8,8807.27,工作日,中雨
岷江水磨,MDCA,92号 车用汽油(ⅥB),2,300874,2023/6/30,3208,37.8,9600.4,工作日,中雨
岷江水磨,MDCA,92号 车用汽油(ⅥB),3,300874,2023/6/30,0,37.8,9600.4,工作日,中雨
岷江水磨,MDCA,95号 车用汽油(ⅥB),4,300873,2023/6/30,1179,37.8,9853.37,工作日,中雨
岷江郭竹铺,MDCB,92号 车用汽油(ⅥB),1,300874,2023/6/30,1301,28.5,9600.4,工作日,晴
岷江郭竹铺,MDCB,95号 车用汽油(ⅥB),2,300873,2023/6/30,3687,28.5,9853.37,工作日,晴
岷江郭竹铺,MDCB,92号 车用汽油(ⅥB),3,300874,2023/6/30,7727,28.5,9600.4,工作日,晴
岷江郭竹铺,MDCB,0号 车用柴油(Ⅵ),4,300863,2023/6/30,22524,28.5,8807.27,工作日,晴
岷江三官庙,MDCC,0号 车用柴油(Ⅵ),1,300863,2023/6/30,4352,27,8807.27,工作日,晴
岷江三官庙,MDCC,92号 车用汽油(ⅥB),2,300874,2023/6/30,624,27,9600.4,工作日,晴
岷江三官庙,MDCC,92号 车用汽油(ⅥB),3,300874,2023/6/30,222,27,9600.4,工作日,晴
岷江三官庙,MDCC,95号 车用汽油(ⅥB),4,300873,2023/6/30,401,27,9853.37,工作日,晴
岷江羌峰,MDCE,0号 车用柴油(Ⅵ),1,300863,2023/6/30,1899,30.9,8807.27,工作日,中雨
岷江羌峰,MDCE,92号 车用汽油(ⅥB),2,300874,2023/6/30,1551,30.9,9600.4,工作日,中雨
岷江羌峰,MDCE,95号 车用汽油(ⅥB),3,300873,2023/6/30,267,30.9,9853.37,工作日,中雨
岷江木苏,MDCF,92号 车用汽油(ⅥB),1,300874,2023/6/30,1320,36.2,9600.4,工作日,中雨
岷江木苏,MDCF,0号 车用柴油(Ⅵ),2,300863,2023/6/30,1383,36.2,8807.27,工作日,中雨
岷江木苏,MDCF,95号 车用汽油(ⅥB),3,300873,2023/6/30,397,36.2,9853.37,工作日,中雨
岷江木苏,MDCF,0号 车用柴油(Ⅵ),4,300863,2023/6/30,322,36.2,8807.27,工作日,中雨
岷江南新,MDCG,92号 车用汽油(ⅥB),1,300874,2023/6/30,1875,37.8,9600.4,工作日,阴
岷江南新,MDCG,92号 车用汽油(ⅥB),2,300874,2023/6/30,89,37.8,9600.4,工作日,阴
岷江南新,MDCG,95号 车用汽油(ⅥB),3,300873,2023/6/30,1059,37.8,9853.37,工作日,阴
岷江南新,MDCG,0号 车用柴油(Ⅵ),5,300863,2023/6/30,3732,37.8,8807.27,工作日,阴
四川销售岷江分公司土门加油站,MDCH,0号 车用柴油(Ⅵ),1,300863,2023/6/30,999,37.1,8807.27,工作日,小雨
四川销售岷江分公司土门加油站,MDCH,92号 车用汽油(ⅥB),2,300874,2023/6/30,1539,37.1,9600.4,工作日,小雨
四川销售岷江分公司土门加油站,MDCH,95号 车用汽油(ⅥB),3,300873,2023/6/30,6,37.1,9853.37,工作日,小雨
岷江汶川桃坪,MDCI,0号 车用柴油(Ⅵ),1,300863,2023/6/30,4599,38.1,8807.27,工作日,小雨
岷江汶川桃坪,MDCI,92号 车用汽油(ⅥB),2,300874,2023/6/30,1374,38.1,9600.4,工作日,小雨
岷江汶川桃坪,MDCI,92号 车用汽油(ⅥB),3,300874,2023/6/30,3794,38.1,9600.4,工作日,小雨
岷江汶川桃坪,MDCI,95号 车用汽油(ⅥB),4,300873,2023/6/30,2097,38.1,9853.37,工作日,小雨
岷江茂州,MDCJ,0号 车用柴油(Ⅵ),1,300863,2023/6/30,4494,32.9,8807.27,工作日,小雨
岷江茂州,MDCJ,92号 车用汽油(ⅥB),2,300874,2023/6/30,2277,32.9,9600.4,工作日,小雨
岷江茂州,MDCJ,92号 车用汽油(ⅥB),3,300874,2023/6/30,2488,32.9,9600.4,工作日,小雨
岷江茂州,MDCJ,95号 车用汽油(ⅥB),4,300873,2023/6/30,3029,32.9,9853.37,工作日,小雨
绵虒右加油站,MDCL,0号 车用柴油(Ⅵ),1,300863,2023/6/30,2574,38,8807.27,工作日,中雨
绵虒右加油站,MDCL,92号 车用汽油(ⅥB),2,300874,2023/6/30,4563,38,9600.4,工作日,中雨
绵虒右加油站,MDCL,92号 车用汽油(ⅥB),3,300874,2023/6/30,5229,38,9600.4,工作日,中雨
绵虒右加油站,MDCL,95号 车用汽油(ⅥB),4,300873,2023/6/30,8108,38,9853.37,工作日,中雨
岷江李冰,MD02,0号 车用柴油(Ⅵ),1,300863,2023/6/29,2330,34.6,8807.27,工作日,中雨
岷江鱼嘴,MD04,0号 车用柴油(Ⅵ),1,300863,2023/6/29,6799,38.6,8807.27,工作日,晴
岷江鱼嘴,MD04,92号 车用汽油(ⅥB),2,300874,2023/6/29,5407,38.6,9600.4,工作日,晴
岷江鱼嘴,MD04,95号 车用汽油(ⅥB),4,300873,2023/6/29,2530,38.6,9853.37,工作日,晴
岷江青城,MD06,95号 车用汽油(ⅥB),1,300873,2023/6/29,10023,33.7,9853.37,工作日,中雨
岷江青城,MD06,92号 车用汽油(ⅥB),2,300874,2023/6/29,7393,33.7,9600.4,工作日,中雨
岷江青城,MD06,92号 车用汽油(ⅥB),3,300874,2023/6/29,9162,33.7,9600.4,工作日,中雨
岷江青城,MD06,0号 车用柴油(Ⅵ),4,300863,2023/6/29,4795,33.7,8807.27,工作日,中雨
岷江向峨,MD08,0号 车用柴油(Ⅵ),1,300863,2023/6/29,0,33.3,8807.27,工作日,阴
岷江向峨,MD08,92号 车用汽油(ⅥB),2,300874,2023/6/29,1390,33.3,9600.4,工作日,阴
岷江向峨,MD08,95号 车用汽油(ⅥB),3,300873,2023/6/29,140,33.3,9853.37,工作日,阴
岷江聚源,MD09,0号 车用柴油(Ⅵ),1,300863,2023/6/29,44417,31.9,8807.27,工作日,晴
岷江聚源,MD09,0号 车用柴油(Ⅵ),2,300863,2023/6/29,43993,31.9,8807.27,工作日,晴
岷江聚源,MD09,92号 车用汽油(ⅥB),3,300874,2023/6/29,2209,31.9,9600.4,工作日,晴
岷江聚源,MD09,95号 车用汽油(ⅥB),4,300873,2023/6/29,3310,31.9,9853.37,工作日,晴
岷江聚源,MD09,92号 车用汽油(ⅥB),5,300874,2023/6/29,6903,31.9,9600.4,工作日,晴
岷江石羊,MD0A,0号 车用柴油(Ⅵ),1,300863,2023/6/29,2871,29.4,8807.27,工作日,阴
岷江石羊,MD0A,92号 车用汽油(ⅥB),2,300874,2023/6/29,5058,29.4,9600.4,工作日,阴
岷江石羊,MD0A,92号 车用汽油(ⅥB),3,300874,2023/6/29,2162,29.4,9600.4,工作日,阴
岷江石羊,MD0A,95号 车用汽油(ⅥB),4,300873,2023/6/29,2356,29.4,9853.37,工作日,阴
岷江经开区,MD0B,0号 车用柴油(Ⅵ),1,300863,2023/6/29,11092,34.3,8807.27,工作日,中雨
岷江经开区,MD0B,0号 车用柴油(Ⅵ),2,300863,2023/6/29,4747,34.3,8807.27,工作日,中雨
岷江经开区,MD0B,92号 车用汽油(ⅥB),3,300874,2023/6/29,12499,34.3,9600.4,工作日,中雨
岷江经开区,MD0B,95号 车用汽油(ⅥB),4,300873,2023/6/29,6570,34.3,9853.37,工作日,中雨
岷江滨河,MD0C,92号 车用汽油(ⅥB),1,300874,2023/6/29,4120,34.9,9600.4,工作日,阴
岷江滨河,MD0C,0号 车用柴油(Ⅵ),2,300863,2023/6/29,2116,34.9,8807.27,工作日,阴
岷江滨河,MD0C,95号 车用汽油(ⅥB),3,300873,2023/6/29,8209,34.9,9853.37,工作日,阴
岷江滨河,MD0C,92号 车用汽油(ⅥB),4,300874,2023/6/29,7098,34.9,9600.4,工作日,阴
岷江都江堰,MD0D,92号 车用汽油(ⅥB),1,300874,2023/6/29,7131,31.7,9600.4,工作日,小雨
岷江都江堰,MD0D,95号 车用汽油(ⅥB),2,300873,2023/6/29,4800,31.7,9853.37,工作日,小雨
岷江都江堰,MD0D,92号 车用汽油(ⅥB),3,300874,2023/6/29,4190,31.7,9600.4,工作日,小雨
岷江都江堰,MD0D,95号 车用汽油(ⅥB),4,300873,2023/6/29,3326,31.7,9853.37,工作日,小雨
岷江二王庙,MD0E,0号 车用柴油(Ⅵ),1,300863,2023/6/29,1664,35.9,8807.27,工作日,晴
岷江二王庙,MD0E,92号 车用汽油(ⅥB),2,300874,2023/6/29,6496,35.9,9600.4,工作日,晴
岷江二王庙,MD0E,95号 车用汽油(ⅥB),3,300873,2023/6/29,7696,35.9,9853.37,工作日,晴
岷江二王庙,MD0E,92号 车用汽油(ⅥB),4,300874,2023/6/29,6786,35.9,9600.4,工作日,晴
岷江柳街,MD0G,0号 车用柴油(Ⅵ),1,300863,2023/6/29,2082,38.2,8807.27,工作日,中雨
岷江柳街,MD0G,92号 车用汽油(ⅥB),2,300874,2023/6/29,106,38.2,9600.4,工作日,中雨
岷江柳街,MD0G,95号 车用汽油(ⅥB),3,300873,2023/6/29,1057,38.2,9853.37,工作日,中雨
岷江柳街,MD0G,92号 车用汽油(ⅥB),4,300874,2023/6/29,2895,38.2,9600.4,工作日,中雨
岷江蒲阳,MD0H,0号 车用柴油(Ⅵ),1,300863,2023/6/29,730,34.1,8807.27,工作日,阴
岷江蒲阳,MD0H,92号 车用汽油(ⅥB),2,300874,2023/6/29,1788,34.1,9600.4,工作日,阴
岷江蒲阳,MD0H,92号 车用汽油(ⅥB),3,300874,2023/6/29,1898,34.1,9600.4,工作日,阴
岷江蒲阳,MD0H,95号 车用汽油(ⅥB),4,300873,2023/6/29,766,34.1,9853.37,工作日,阴
岷江驾虹,MD0I,0号 车用柴油(Ⅵ),1,300863,2023/6/29,5534,38.2,8807.27,工作日,晴
岷江驾虹,MD0I,92号 车用汽油(ⅥB),2,300874,2023/6/29,3530,38.2,9600.4,工作日,晴
岷江驾虹,MD0I,95号 车用汽油(ⅥB),3,300873,2023/6/29,1244,38.2,9853.37,工作日,晴
岷江驾虹,MD0I,92号 车用汽油(ⅥB),4,300874,2023/6/29,1915,38.2,9600.4,工作日,晴
岷江迎宾,MD0J,0号 车用柴油(Ⅵ),1,300863,2023/6/29,1073,30.8,8807.27,工作日,晴
岷江迎宾,MD0J,95号 车用汽油(ⅥB),3,300873,2023/6/29,14788,30.8,9853.37,工作日,晴
岷江迎宾,MD0J,92号 车用汽油(ⅥB),4,300874,2023/6/29,16833,30.8,9600.4,工作日,晴
岷江沙西,MD0K,92号 车用汽油(ⅥB),1,300874,2023/6/29,1930,30.7,9600.4,工作日,阴
岷江沙西,MD0K,95号 车用汽油(ⅥB),2,300873,2023/6/29,4438,30.7,9853.37,工作日,阴
岷江沙西,MD0K,92号 车用汽油(ⅥB),3,300874,2023/6/29,5700,30.7,9600.4,工作日,阴
岷江沙西,MD0K,0号 车用柴油(Ⅵ),4,300863,2023/6/29,1193,30.7,8807.27,工作日,阴
岷江安达,MD0L,0号 车用柴油(Ⅵ),1,300863,2023/6/29,1323,33.4,8807.27,工作日,小雨
岷江安达,MD0L,92号 车用汽油(ⅥB),2,300874,2023/6/29,7670,33.4,9600.4,工作日,小雨
岷江安达,MD0L,95号 车用汽油(ⅥB),3,300873,2023/6/29,3973,33.4,9853.37,工作日,小雨
岷江安达,MD0L,95号 车用汽油(ⅥB),4,300873,2023/6/29,828,33.4,9853.37,工作日,小雨
岷江天府,MD0M,0号 车用柴油(Ⅵ),1,300863,2023/6/29,1964,31.4,8807.27,工作日,中雨
岷江天府,MD0M,92号 车用汽油(ⅥB),2,300874,2023/6/29,5115,31.4,9600.4,工作日,中雨
岷江天府,MD0M,92号 车用汽油(ⅥB),3,300874,2023/6/29,678,31.4,9600.4,工作日,中雨
岷江天府,MD0M,95号 车用汽油(ⅥB),4,300873,2023/6/29,3156,31.4,9853.37,工作日,中雨
岷江瓦切,MD20,0号 车用柴油(Ⅵ),1,300863,2023/6/29,2687,32.8,8807.27,工作日,小雨
岷江瓦切,MD20,92号 车用汽油(ⅥB),2,300874,2023/6/29,4323,32.8,9600.4,工作日,小雨
岷江瓦切,MD20,95号 车用汽油(ⅥB),3,300873,2023/6/29,1300,32.8,9853.37,工作日,小雨
岷江瓦切,MD20,92号 车用汽油(ⅥB),4,300874,2023/6/29,2755,32.8,9600.4,工作日,小雨
岷江红原,MD21,92号 车用汽油(ⅥB),1,300874,2023/6/29,12829,36.2,9600.4,工作日,中雨
岷江红原,MD21,0号 车用柴油(Ⅵ),2,300863,2023/6/29,3628,36.2,8807.27,工作日,中雨
岷江红原,MD21,95号 车用汽油(ⅥB),3,300873,2023/6/29,2238,36.2,9853.37,工作日,中雨
岷江红原,MD21,95号 车用汽油(ⅥB),4,300873,2023/6/29,2447,36.2,9853.37,工作日,中雨
岷江刷经寺,MD23,0号 车用柴油(Ⅵ),1,300863,2023/6/29,13270,32.5,8807.27,工作日,中雨
岷江刷经寺,MD23,92号 车用汽油(ⅥB),2,300874,2023/6/29,5233,32.5,9600.4,工作日,中雨
岷江刷经寺,MD23,95号 车用汽油(ⅥB),3,300873,2023/6/29,4263,32.5,9853.37,工作日,中雨
岷江刷经寺,MD23,92号 车用汽油(ⅥB),4,300874,2023/6/29,1955,32.5,9600.4,工作日,中雨
岷江刷经寺,MD23,0号 车用柴油(Ⅵ),5,300863,2023/6/29,8644,32.5,8807.27,工作日,中雨
岷江阿坝,MD24,0号 车用柴油(Ⅵ),1,300863,2023/6/29,21793,32.7,8807.27,工作日,中雨
岷江阿坝,MD24,92号 车用汽油(ⅥB),2,300874,2023/6/29,8821,32.7,9600.4,工作日,中雨
岷江阿坝,MD24,95号 车用汽油(ⅥB),3,300873,2023/6/29,5870,32.7,9853.37,工作日,中雨
岷江阿坝,MD24,92号 车用汽油(ⅥB),4,300874,2023/6/29,3415,32.7,9600.4,工作日,中雨
岷江龙日坝,MD25,0号 车用柴油(Ⅵ),1,300863,2023/6/29,11174,38.7,8807.27,工作日,阴
岷江龙日坝,MD25,92号 车用汽油(ⅥB),2,300874,2023/6/29,4924,38.7,9600.4,工作日,阴
岷江龙日坝,MD25,0号 车用柴油(Ⅵ),3,300863,2023/6/29,5622,38.7,8807.27,工作日,阴
岷江龙日坝,MD25,92号 车用汽油(ⅥB),4,300874,2023/6/29,2517,38.7,9600.4,工作日,阴
岷江龙日坝,MD25,95号 车用汽油(ⅥB),5,300873,2023/6/29,2475,38.7,9853.37,工作日,阴
岷江唐克,MD26,92号 车用汽油(ⅥB),1,300874,2023/6/29,3733,30.7,9600.4,工作日,中雨
岷江唐克,MD26,95号 车用汽油(ⅥB),2,300873,2023/6/29,4204,30.7,9853.37,工作日,中雨
岷江唐克,MD26,92号 车用汽油(ⅥB),3,300874,2023/6/29,7081,30.7,9600.4,工作日,中雨
岷江唐克,MD26,0号 车用柴油(Ⅵ),4,300863,2023/6/29,3418,30.7,8807.27,工作日,中雨
岷江红光,MD27,0号 车用柴油(Ⅵ),1,300863,2023/6/29,12200,34.3,8807.27,工作日,阴
岷江红光,MD27,92号 车用汽油(ⅥB),2,300874,2023/6/29,8964,34.3,9600.4,工作日,阴
岷江红光,MD27,95号 车用汽油(ⅥB),3,300873,2023/6/29,4987,34.3,9853.37,工作日,阴
岷江红光,MD27,92号 车用汽油(ⅥB),4,300874,2023/6/29,1840,34.3,9600.4,工作日,阴
川主寺东北,MD28,0号 车用柴油(Ⅵ),1,300863,2023/6/29,30137,26.4,8807.27,工作日,晴
川主寺东北,MD28,92号 车用汽油(ⅥB),2,300874,2023/6/29,2192,26.4,9600.4,工作日,晴
川主寺东北,MD28,92号 车用汽油(ⅥB),3,300874,2023/6/29,2156,26.4,9600.4,工作日,晴
川主寺东北,MD28,95号 车用汽油(ⅥB),4,300873,2023/6/29,2003,26.4,9853.37,工作日,晴
岷江班佑,MD29,0号 车用柴油(Ⅵ),1,300863,2023/6/29,6115,27.8,8807.27,工作日,中雨
岷江班佑,MD29,92号 车用汽油(ⅥB),2,300874,2023/6/29,613,27.8,9600.4,工作日,中雨
岷江班佑,MD29,95号 车用汽油(ⅥB),3,300873,2023/6/29,1579,27.8,9853.37,工作日,中雨
岷江班佑,MD29,92号 车用汽油(ⅥB),4,300874,2023/6/29,3605,27.8,9600.4,工作日,中雨
岷江花湖,MD2A,0号 车用柴油(Ⅵ),1,300863,2023/6/29,11003,30.6,8807.27,工作日,中雨
岷江花湖,MD2A,92号 车用汽油(ⅥB),2,300874,2023/6/29,12317,30.6,9600.4,工作日,中雨
岷江花湖,MD2A,95号 车用汽油(ⅥB),3,300873,2023/6/29,3793,30.6,9853.37,工作日,中雨
岷江花湖,MD2A,0号 车用柴油(Ⅵ),4,300863,2023/6/29,7286,30.6,8807.27,工作日,中雨
查理寺加油站,MD2B,92号 车用汽油(ⅥB),1,300874,2023/6/29,2601,36.2,9600.4,工作日,中雨
查理寺加油站,MD2B,0号 车用柴油(Ⅵ),2,300863,2023/6/29,835,36.2,8807.27,工作日,中雨
查理寺加油站,MD2B,95号 车用汽油(ⅥB),4,300873,2023/6/29,1956,36.2,9853.37,工作日,中雨
岷江沟口,MD40,92号 车用汽油(ⅥB),1,300874,2023/6/29,2188,35.6,9600.4,工作日,晴
岷江沟口,MD40,95号 车用汽油(ⅥB),2,300873,2023/6/29,2945,35.6,9853.37,工作日,晴
岷江沟口,MD40,92号 车用汽油(ⅥB),3,300874,2023/6/29,4285,35.6,9600.4,工作日,晴
岷江沟口,MD40,0号 车用柴油(Ⅵ),4,300863,2023/6/29,1595,35.6,8807.27,工作日,晴
岷江沟口,MD40,0号 车用柴油(Ⅵ),5,300863,2023/6/29,3514,35.6,8807.27,工作日,晴
岷江机场,MD41,95号 车用汽油(ⅥB),1,300873,2023/6/29,2677,32.4,9853.37,工作日,阴
岷江机场,MD41,92号 车用汽油(ⅥB),2,300874,2023/6/29,4294,32.4,9600.4,工作日,阴
岷江机场,MD41,0号 车用柴油(Ⅵ),3,300863,2023/6/29,5341,32.4,8807.27,工作日,阴
岷江机场,MD41,92号 车用汽油(ⅥB),4,300874,2023/6/29,2112,32.4,9600.4,工作日,阴
岷江安乐,MD42,95号 车用汽油(ⅥB),1,300873,2023/6/29,1490,34.1,9853.37,工作日,晴
岷江安乐,MD42,92号 车用汽油(ⅥB),2,300874,2023/6/29,2836,34.1,9600.4,工作日,晴
岷江安乐,MD42,92号 车用汽油(ⅥB),3,300874,2023/6/29,1694,34.1,9600.4,工作日,晴
岷江安乐,MD42,92号 车用汽油(ⅥB),4,300874,2023/6/29,1093,34.1,9600.4,工作日,晴
岷江安乐,MD42,0号 车用柴油(Ⅵ),6,300863,2023/6/29,2449,34.1,8807.27,工作日,晴
岷江松潘,MD43,0号 车用柴油(Ⅵ),1,300863,2023/6/29,5932,36.4,8807.27,工作日,晴
岷江松潘,MD43,92号 车用汽油(ⅥB),2,300874,2023/6/29,10414,36.4,9600.4,工作日,晴
岷江松潘,MD43,95号 车用汽油(ⅥB),3,300873,2023/6/29,7200,36.4,9853.37,工作日,晴
岷江松潘,MD43,92号 车用汽油(ⅥB),4,300874,2023/6/29,5612,36.4,9600.4,工作日,晴
岷江漳扎,MD44,0号 车用柴油(Ⅵ),1,300863,2023/6/29,2544,34.4,8807.27,工作日,中雨
岷江漳扎,MD44,92号 车用汽油(ⅥB),2,300874,2023/6/29,7939,34.4,9600.4,工作日,中雨
岷江漳扎,MD44,95号 车用汽油(ⅥB),3,300873,2023/6/29,3500,34.4,9853.37,工作日,中雨
岷江漳扎,MD44,92号 车用汽油(ⅥB),4,300874,2023/6/29,179,34.4,9600.4,工作日,中雨
岷江双河,MD46,0号 车用柴油(Ⅵ),1,300863,2023/6/29,6124,28.8,8807.27,工作日,中雨
岷江双河,MD46,0号 车用柴油(Ⅵ),2,300863,2023/6/29,2102,28.8,8807.27,工作日,中雨
岷江双河,MD46,95号 车用汽油(ⅥB),3,300873,2023/6/29,2031,28.8,9853.37,工作日,中雨
岷江双河,MD46,92号 车用汽油(ⅥB),4,300874,2023/6/29,4655,28.8,9600.4,工作日,中雨
岷江长征,MD47,0号 车用柴油(Ⅵ),1,300863,2023/6/29,1255,29,8807.27,工作日,小雨
岷江长征,MD47,92号 车用汽油(ⅥB),2,300874,2023/6/29,1667,29,9600.4,工作日,小雨
岷江长征,MD47,95号 车用汽油(ⅥB),3,300873,2023/6/29,2095,29,9853.37,工作日,小雨
岷江长征,MD47,92号 车用汽油(ⅥB),4,300874,2023/6/29,1688,29,9600.4,工作日,小雨
岷江黄龙景区,MD48,95号 车用汽油(ⅥB),1,300873,2023/6/29,1490,37,9853.37,工作日,小雨
岷江黄龙景区,MD48,0号 车用柴油(Ⅵ),2,300863,2023/6/29,1463,37,8807.27,工作日,小雨
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),3,300874,2023/6/29,1167,37,9600.4,工作日,小雨
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),4,300874,2023/6/29,821,37,9600.4,工作日,小雨
岷江黑河,MD49,0号 车用柴油(Ⅵ),1,300863,2023/6/29,310,29.7,8807.27,工作日,小雨
岷江黑河,MD49,0号 车用柴油(Ⅵ),2,300863,2023/6/29,552,29.7,8807.27,工作日,小雨
岷江黑河,MD49,92号 车用汽油(ⅥB),3,300874,2023/6/29,1641,29.7,9600.4,工作日,小雨
岷江黑河,MD49,95号 车用汽油(ⅥB),4,300873,2023/6/29,427,29.7,9853.37,工作日,小雨
岷江马尔康,MD60,0号 车用柴油(Ⅵ),1,300863,2023/6/29,6849,32.2,8807.27,工作日,中雨
岷江马尔康,MD60,95号 车用汽油(ⅥB),2,300873,2023/6/29,6941,32.2,9853.37,工作日,中雨
岷江马尔康,MD60,92号 车用汽油(ⅥB),4,300874,2023/6/29,11346,32.2,9600.4,工作日,中雨
岷江四姑娘山,MD63,0号 车用柴油(Ⅵ),2,300863,2023/6/29,3916,35.4,8807.27,工作日,阴
