,历史销量,当天温度,当天油价,节假日,当时天气,item_id,sin_day,cos_day,sin_month,cos_month,year,reindexed_id
8552,6474.0,30.3,9600.4,周末,小雨,MD89_300874,0.866025404,-0.5,1.22e-16,-1.0,2023,158
8553,6862.0,35.0,9600.4,工作日,中雨,MD89_300874,0.951056516,-0.309016994,1.22e-16,-1.0,2023,158
8554,6044.0,33.4,9600.4,工作日,晴,MD89_300874,0.994521895,-0.104528463,1.22e-16,-1.0,2023,158
8555,6422.0,37.1,9600.4,工作日,晴,MD89_300874,0.994521895,0.104528463,1.22e-16,-1.0,2023,158
8556,6939.0,31.1,9600.4,工作日,晴,MD89_300874,0.951056516,0.309016994,1.22e-16,-1.0,2023,158
8557,6598.0,27.6,9600.4,工作日,晴,MD89_300874,0.866025404,0.5,1.22e-16,-1.0,2023,158
8558,7264.0,33.7,9600.4,周末,晴,MD89_300874,0.743144825,0.669130606,1.22e-16,-1.0,2023,158
8559,7546.0,26.5,9600.4,周末,小雨,MD89_300874,0.587785252,0.809016994,1.22e-16,-1.0,2023,158
8560,6622.0,31.5,9600.4,工作日,中雨,MD89_300874,0.406736643,0.913545458,1.22e-16,-1.0,2023,158
8561,6875.0,36.8,9600.4,工作日,小雨,MD89_300874,0.207911691,0.978147601,1.22e-16,-1.0,2023,158
8562,9524.0,22.6,9061.73,工作日,小雨,MD89_300874,0.207911691,0.978147601,0.5,-0.866025404,2023,158
8563,6735.0,32.0,9061.73,工作日,晴,MD89_300874,-1.13e-15,1.0,0.5,-0.866025404,2023,158
8564,7294.0,29.2,9061.73,工作日,小雨,MD89_300874,-0.207911691,0.978147601,0.5,-0.866025404,2023,158
8565,6576.0,22.8,9061.73,周末,阴,MD89_300874,-0.406736643,0.913545458,0.5,-0.866025404,2023,158
8566,5739.0,29.6,9061.73,周末,小雨,MD89_300874,-0.587785252,0.809016994,0.5,-0.866025404,2023,158
8567,5270.0,20.9,9061.73,工作日,阴,MD89_300874,-0.743144825,0.669130606,0.5,-0.866025404,2023,158
8568,5884.0,26.3,9061.73,工作日,小雨,MD89_300874,-0.866025404,0.5,0.5,-0.866025404,2023,158
8569,7265.0,29.8,9061.73,工作日,小雨,MD89_300874,-0.951056516,0.309016994,0.5,-0.866025404,2023,158
8570,7418.0,29.9,9061.73,工作日,晴,MD89_300874,-0.994521895,0.104528463,0.5,-0.866025404,2023,158
8571,6827.0,20.8,9061.73,工作日,小雨,MD89_300874,-0.994521895,-0.104528463,0.5,-0.866025404,2023,158
8572,9068.0,29.0,9061.73,周末,晴,MD89_300874,-0.951056516,-0.309016994,0.5,-0.866025404,2023,158
8573,6517.0,24.4,9061.73,周末,晴,MD89_300874,-0.866025404,-0.5,0.5,-0.866025404,2023,158
8574,7362.0,20.4,9061.73,工作日,阴,MD89_300874,-0.743144825,-0.669130606,0.5,-0.866025404,2023,158
8575,6782.0,30.0,9061.73,工作日,晴,MD89_300874,-0.587785252,-0.809016994,0.5,-0.866025404,2023,158
8576,6024.0,29.2,9061.73,工作日,阴,MD89_300874,-0.406736643,-0.913545458,0.5,-0.866025404,2023,158
8577,6229.0,25.2,9061.73,工作日,阴,MD89_300874,-0.207911691,-0.978147601,0.5,-0.866025404,2023,158
8578,7117.0,28.3,9061.73,工作日,阴,MD89_300874,5.67e-16,-1.0,0.5,-0.866025404,2023,158
8579,6373.0,22.0,9061.73,周末,阴,MD89_300874,0.207911691,-0.978147601,0.5,-0.866025404,2023,158
8580,7396.0,26.1,9061.73,周末,阴,MD89_300874,0.406736643,-0.913545458,0.5,-0.866025404,2023,158
8581,6639.0,22.3,9061.73,工作日,晴,MD89_300874,0.587785252,-0.809016994,0.5,-0.866025404,2023,158
8582,8120.0,27.0,9061.73,工作日,小雨,MD89_300874,0.743144825,-0.669130606,0.5,-0.866025404,2023,158
8583,6711.0,31.6,9061.73,工作日,晴,MD89_300874,0.866025404,-0.5,0.5,-0.866025404,2023,158
8584,5661.0,24.9,9061.73,工作日,晴,MD89_300874,0.951056516,-0.309016994,0.5,-0.866025404,2023,158
8585,6469.0,24.8,9061.73,工作日,晴,MD89_300874,0.994521895,-0.104528463,0.5,-0.866025404,2023,158
8586,6259.0,30.4,8807.27,工作日,中雨,MD8B_300863,-1.13e-15,1.0,1.22e-16,-1.0,2023,159
8587,6482.0,33.1,8807.27,工作日,小雨,MD8B_300863,-0.207911691,0.978147601,1.22e-16,-1.0,2023,159
8588,7929.0,38.8,8807.27,工作日,晴,MD8B_300863,-0.406736643,0.913545458,1.22e-16,-1.0,2023,159
8589,6842.0,31.1,8807.27,工作日,小雨,MD8B_300863,-0.587785252,0.809016994,1.22e-16,-1.0,2023,159
8590,7369.0,35.6,8807.27,工作日,阴,MD8B_300863,-0.743144825,0.669130606,1.22e-16,-1.0,2023,159
8591,4133.0,33.7,8807.27,工作日,阴,MD8B_300863,-0.866025404,0.5,1.22e-16,-1.0,2023,159
8592,5220.0,31.6,8807.27,端午,中雨,MD8B_300863,-0.951056516,0.309016994,1.22e-16,-1.0,2023,159
8593,3507.0,28.4,8807.27,端午,小雨,MD8B_300863,-0.994521895,0.104528463,1.22e-16,-1.0,2023,159
8594,6842.0,37.1,8807.27,端午,阴,MD8B_300863,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,159
8595,6228.0,38.7,8807.27,工作日,小雨,MD8B_300863,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,159
8596,6035.0,27.6,8807.27,工作日,晴,MD8B_300863,-0.866025404,-0.5,1.22e-16,-1.0,2023,159
8597,5058.0,28.1,8807.27,工作日,中雨,MD8B_300863,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,159
8598,5456.0,38.5,8807.27,周末,小雨,MD8B_300863,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,159
8599,4470.0,35.8,8807.27,周末,阴,MD8B_300863,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,159
8600,7697.0,32.1,8807.27,工作日,晴,MD8B_300863,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,159
8601,7247.0,33.6,8807.27,工作日,小雨,MD8B_300863,5.67e-16,-1.0,1.22e-16,-1.0,2023,159
8602,6621.0,38.3,8807.27,工作日,晴,MD8B_300863,0.207911691,-0.978147601,1.22e-16,-1.0,2023,159
8603,7191.0,29.5,8807.27,工作日,晴,MD8B_300863,0.406736643,-0.913545458,1.22e-16,-1.0,2023,159
8604,5349.0,38.8,8807.27,工作日,阴,MD8B_300863,0.587785252,-0.809016994,1.22e-16,-1.0,2023,159
8605,5038.0,34.2,8807.27,周末,晴,MD8B_300863,0.743144825,-0.669130606,1.22e-16,-1.0,2023,159
8606,6334.0,36.6,8807.27,周末,小雨,MD8B_300863,0.866025404,-0.5,1.22e-16,-1.0,2023,159
8607,6126.0,28.1,8807.27,工作日,阴,MD8B_300863,0.951056516,-0.309016994,1.22e-16,-1.0,2023,159
8608,7383.0,30.2,8807.27,工作日,中雨,MD8B_300863,0.994521895,-0.104528463,1.22e-16,-1.0,2023,159
8609,7017.0,30.0,8807.27,工作日,阴,MD8B_300863,0.994521895,0.104528463,1.22e-16,-1.0,2023,159
8610,5811.0,31.2,8807.27,工作日,阴,MD8B_300863,0.951056516,0.309016994,1.22e-16,-1.0,2023,159
8611,4506.0,34.5,8807.27,工作日,中雨,MD8B_300863,0.866025404,0.5,1.22e-16,-1.0,2023,159
8612,5461.0,34.8,8807.27,周末,小雨,MD8B_300863,0.743144825,0.669130606,1.22e-16,-1.0,2023,159
8613,4467.0,27.0,8807.27,周末,阴,MD8B_300863,0.587785252,0.809016994,1.22e-16,-1.0,2023,159
8614,5477.0,37.4,8807.27,工作日,小雨,MD8B_300863,0.406736643,0.913545458,1.22e-16,-1.0,2023,159
8615,6662.0,39.0,8807.27,工作日,小雨,MD8B_300863,0.207911691,0.978147601,1.22e-16,-1.0,2023,159
8616,7902.0,31.4,8634.97,工作日,阴,MD8B_300863,0.207911691,0.978147601,0.5,-0.866025404,2023,159
8617,7458.0,24.5,8634.97,工作日,晴,MD8B_300863,-1.13e-15,1.0,0.5,-0.866025404,2023,159
8618,4778.0,28.2,8634.97,工作日,晴,MD8B_300863,-0.207911691,0.978147601,0.5,-0.866025404,2023,159
8619,6121.0,23.7,8634.97,周末,晴,MD8B_300863,-0.406736643,0.913545458,0.5,-0.866025404,2023,159
8620,5680.0,22.4,8634.97,周末,小雨,MD8B_300863,-0.587785252,0.809016994,0.5,-0.866025404,2023,159
8621,5526.0,24.6,8634.97,工作日,晴,MD8B_300863,-0.743144825,0.669130606,0.5,-0.866025404,2023,159
8622,4833.0,20.9,8634.97,工作日,小雨,MD8B_300863,-0.866025404,0.5,0.5,-0.866025404,2023,159
8623,7335.0,30.2,8634.97,工作日,阴,MD8B_300863,-0.951056516,0.309016994,0.5,-0.866025404,2023,159
8624,4738.0,25.5,8634.97,工作日,晴,MD8B_300863,-0.994521895,0.104528463,0.5,-0.866025404,2023,159
8625,4972.0,31.8,8634.97,工作日,晴,MD8B_300863,-0.994521895,-0.104528463,0.5,-0.866025404,2023,159
8626,5033.0,29.4,8634.97,周末,阴,MD8B_300863,-0.951056516,-0.309016994,0.5,-0.866025404,2023,159
8627,6580.0,28.1,8634.97,周末,小雨,MD8B_300863,-0.866025404,-0.5,0.5,-0.866025404,2023,159
8628,7677.0,30.6,8634.97,工作日,晴,MD8B_300863,-0.743144825,-0.669130606,0.5,-0.866025404,2023,159
8629,7478.0,28.2,8634.97,工作日,小雨,MD8B_300863,-0.587785252,-0.809016994,0.5,-0.866025404,2023,159
8630,6811.0,31.3,8634.97,工作日,晴,MD8B_300863,-0.406736643,-0.913545458,0.5,-0.866025404,2023,159
8631,5602.0,20.7,8634.97,工作日,阴,MD8B_300863,-0.207911691,-0.978147601,0.5,-0.866025404,2023,159
8632,4166.0,23.9,8634.97,工作日,晴,MD8B_300863,5.67e-16,-1.0,0.5,-0.866025404,2023,159
8633,8021.0,20.0,8634.97,周末,小雨,MD8B_300863,0.207911691,-0.978147601,0.5,-0.866025404,2023,159
8634,5158.0,24.2,8634.97,周末,阴,MD8B_300863,0.406736643,-0.913545458,0.5,-0.866025404,2023,159
8635,5925.0,26.2,8634.97,工作日,晴,MD8B_300863,0.587785252,-0.809016994,0.5,-0.866025404,2023,159
8636,6701.0,23.8,8634.97,工作日,阴,MD8B_300863,0.743144825,-0.669130606,0.5,-0.866025404,2023,159
8637,5300.0,23.6,8634.97,工作日,小雨,MD8B_300863,0.866025404,-0.5,0.5,-0.866025404,2023,159
8638,5464.0,24.9,8634.97,工作日,阴,MD8B_300863,0.951056516,-0.309016994,0.5,-0.866025404,2023,159
8639,3883.0,28.6,8634.97,工作日,小雨,MD8B_300863,0.994521895,-0.104528463,0.5,-0.866025404,2023,159
8640,5427.0,30.4,9853.37,工作日,中雨,MD8B_300873,-1.13e-15,1.0,1.22e-16,-1.0,2023,160
8641,8151.0,33.1,9853.37,工作日,小雨,MD8B_300873,-0.207911691,0.978147601,1.22e-16,-1.0,2023,160
8642,5954.0,38.8,9853.37,工作日,晴,MD8B_300873,-0.406736643,0.913545458,1.22e-16,-1.0,2023,160
8643,6320.0,31.1,9853.37,工作日,小雨,MD8B_300873,-0.587785252,0.809016994,1.22e-16,-1.0,2023,160
8644,6856.0,35.6,9853.37,工作日,阴,MD8B_300873,-0.743144825,0.669130606,1.22e-16,-1.0,2023,160
8645,6303.0,33.7,9853.37,工作日,阴,MD8B_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,160
8646,5224.0,31.6,9853.37,端午,中雨,MD8B_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,160
8647,6444.0,28.4,9853.37,端午,小雨,MD8B_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,160
8648,9477.0,37.1,9853.37,端午,阴,MD8B_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,160
8649,8587.0,38.7,9853.37,工作日,小雨,MD8B_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,160
8650,6614.0,27.6,9853.37,工作日,晴,MD8B_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,160
8651,7318.0,28.1,9853.37,工作日,中雨,MD8B_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,160
8652,6113.0,38.5,9853.37,周末,小雨,MD8B_300873,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,160
8653,6873.0,35.8,9853.37,周末,阴,MD8B_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,160
8654,6232.0,32.1,9853.37,工作日,晴,MD8B_300873,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,160
8655,6718.0,33.6,9853.37,工作日,小雨,MD8B_300873,5.67e-16,-1.0,1.22e-16,-1.0,2023,160
8656,6893.0,38.3,9853.37,工作日,晴,MD8B_300873,0.207911691,-0.978147601,1.22e-16,-1.0,2023,160
8657,6456.0,29.5,9853.37,工作日,晴,MD8B_300873,0.406736643,-0.913545458,1.22e-16,-1.0,2023,160
8658,5620.0,38.8,9853.37,工作日,阴,MD8B_300873,0.587785252,-0.809016994,1.22e-16,-1.0,2023,160
8659,7355.0,34.2,9853.37,周末,晴,MD8B_300873,0.743144825,-0.669130606,1.22e-16,-1.0,2023,160
8660,7576.0,36.6,9853.37,周末,小雨,MD8B_300873,0.866025404,-0.5,1.22e-16,-1.0,2023,160
8661,6325.0,28.1,9853.37,工作日,阴,MD8B_300873,0.951056516,-0.309016994,1.22e-16,-1.0,2023,160
8662,5617.0,30.2,9853.37,工作日,中雨,MD8B_300873,0.994521895,-0.104528463,1.22e-16,-1.0,2023,160
8663,7287.0,30.0,9853.37,工作日,阴,MD8B_300873,0.994521895,0.104528463,1.22e-16,-1.0,2023,160
8664,6272.0,31.2,9853.37,工作日,阴,MD8B_300873,0.951056516,0.309016994,1.22e-16,-1.0,2023,160
8665,5689.0,34.5,9853.37,工作日,中雨,MD8B_300873,0.866025404,0.5,1.22e-16,-1.0,2023,160
8666,5888.0,34.8,9853.37,周末,小雨,MD8B_300873,0.743144825,0.669130606,1.22e-16,-1.0,2023,160
8667,6924.0,27.0,9853.37,周末,阴,MD8B_300873,0.587785252,0.809016994,1.22e-16,-1.0,2023,160
8668,6371.0,37.4,9853.37,工作日,小雨,MD8B_300873,0.406736643,0.913545458,1.22e-16,-1.0,2023,160
8669,6239.0,39.0,9853.37,工作日,小雨,MD8B_300873,0.207911691,0.978147601,1.22e-16,-1.0,2023,160
8670,8134.0,31.4,9325.83,工作日,阴,MD8B_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,160
8671,5843.0,24.5,9325.83,工作日,晴,MD8B_300873,-1.13e-15,1.0,0.5,-0.866025404,2023,160
8672,4473.0,28.2,9325.83,工作日,晴,MD8B_300873,-0.207911691,0.978147601,0.5,-0.866025404,2023,160
8673,7231.0,23.7,9325.83,周末,晴,MD8B_300873,-0.406736643,0.913545458,0.5,-0.866025404,2023,160
8674,7056.0,22.4,9325.83,周末,小雨,MD8B_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,160
8675,7177.0,24.6,9325.83,工作日,晴,MD8B_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,160
8676,5924.0,20.9,9325.83,工作日,小雨,MD8B_300873,-0.866025404,0.5,0.5,-0.866025404,2023,160
8677,4741.0,30.2,9325.83,工作日,阴,MD8B_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,160
8678,6505.0,25.5,9325.83,工作日,晴,MD8B_300873,-0.994521895,0.104528463,0.5,-0.866025404,2023,160
8679,6187.0,31.8,9325.83,工作日,晴,MD8B_300873,-0.994521895,-0.104528463,0.5,-0.866025404,2023,160
8680,8162.0,29.4,9325.83,周末,阴,MD8B_300873,-0.951056516,-0.309016994,0.5,-0.866025404,2023,160
8681,8571.0,28.1,9325.83,周末,小雨,MD8B_300873,-0.866025404,-0.5,0.5,-0.866025404,2023,160
8682,7158.0,30.6,9325.83,工作日,晴,MD8B_300873,-0.743144825,-0.669130606,0.5,-0.866025404,2023,160
8683,5693.0,28.2,9325.83,工作日,小雨,MD8B_300873,-0.587785252,-0.809016994,0.5,-0.866025404,2023,160
8684,4478.0,31.3,9325.83,工作日,晴,MD8B_300873,-0.406736643,-0.913545458,0.5,-0.866025404,2023,160
8685,6262.0,20.7,9325.83,工作日,阴,MD8B_300873,-0.207911691,-0.978147601,0.5,-0.866025404,2023,160
8686,5721.0,23.9,9325.83,工作日,晴,MD8B_300873,5.67e-16,-1.0,0.5,-0.866025404,2023,160
8687,5307.0,20.0,9325.83,周末,小雨,MD8B_300873,0.207911691,-0.978147601,0.5,-0.866025404,2023,160
8688,7849.0,24.2,9325.83,周末,阴,MD8B_300873,0.406736643,-0.913545458,0.5,-0.866025404,2023,160
8689,5858.0,26.2,9325.83,工作日,晴,MD8B_300873,0.587785252,-0.809016994,0.5,-0.866025404,2023,160
8690,7401.0,23.8,9325.83,工作日,阴,MD8B_300873,0.743144825,-0.669130606,0.5,-0.866025404,2023,160
8691,5744.0,23.6,9325.83,工作日,小雨,MD8B_300873,0.866025404,-0.5,0.5,-0.866025404,2023,160
8692,6306.0,24.9,9325.83,工作日,阴,MD8B_300873,0.951056516,-0.309016994,0.5,-0.866025404,2023,160
8693,5762.0,28.6,9325.83,工作日,小雨,MD8B_300873,0.994521895,-0.104528463,0.5,-0.866025404,2023,160
8694,9456.0,30.4,9600.4,工作日,中雨,MD8B_300874,-1.13e-15,1.0,1.22e-16,-1.0,2023,161
8695,11010.0,33.1,9600.4,工作日,小雨,MD8B_300874,-0.207911691,0.978147601,1.22e-16,-1.0,2023,161
8696,9443.0,38.8,9600.4,工作日,晴,MD8B_300874,-0.406736643,0.913545458,1.22e-16,-1.0,2023,161
8697,9940.0,31.1,9600.4,工作日,小雨,MD8B_300874,-0.587785252,0.809016994,1.22e-16,-1.0,2023,161
8698,10666.0,35.6,9600.4,工作日,阴,MD8B_300874,-0.743144825,0.669130606,1.22e-16,-1.0,2023,161
8699,8083.0,33.7,9600.4,工作日,阴,MD8B_300874,-0.866025404,0.5,1.22e-16,-1.0,2023,161
8700,7393.0,31.6,9600.4,端午,中雨,MD8B_300874,-0.951056516,0.309016994,1.22e-16,-1.0,2023,161
8701,9297.0,28.4,9600.4,端午,小雨,MD8B_300874,-0.994521895,0.104528463,1.22e-16,-1.0,2023,161
8702,13768.0,37.1,9600.4,端午,阴,MD8B_300874,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,161
8703,12904.0,38.7,9600.4,工作日,小雨,MD8B_300874,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,161
8704,9198.0,27.6,9600.4,工作日,晴,MD8B_300874,-0.866025404,-0.5,1.22e-16,-1.0,2023,161
8705,7203.0,28.1,9600.4,工作日,中雨,MD8B_300874,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,161
8706,8940.0,38.5,9600.4,周末,小雨,MD8B_300874,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,161
8707,11306.0,35.8,9600.4,周末,阴,MD8B_300874,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,161
8708,9702.0,32.1,9600.4,工作日,晴,MD8B_300874,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,161
8709,9851.0,33.6,9600.4,工作日,小雨,MD8B_300874,5.67e-16,-1.0,1.22e-16,-1.0,2023,161
8710,8776.0,38.3,9600.4,工作日,晴,MD8B_300874,0.207911691,-0.978147601,1.22e-16,-1.0,2023,161
8711,9645.0,29.5,9600.4,工作日,晴,MD8B_300874,0.406736643,-0.913545458,1.22e-16,-1.0,2023,161
8712,8348.0,38.8,9600.4,工作日,阴,MD8B_300874,0.587785252,-0.809016994,1.22e-16,-1.0,2023,161
8713,12549.0,34.2,9600.4,周末,晴,MD8B_300874,0.743144825,-0.669130606,1.22e-16,-1.0,2023,161
8714,9765.0,36.6,9600.4,周末,小雨,MD8B_300874,0.866025404,-0.5,1.22e-16,-1.0,2023,161
8715,9414.0,28.1,9600.4,工作日,阴,MD8B_300874,0.951056516,-0.309016994,1.22e-16,-1.0,2023,161
8716,9089.0,30.2,9600.4,工作日,中雨,MD8B_300874,0.994521895,-0.104528463,1.22e-16,-1.0,2023,161
8717,8622.0,30.0,9600.4,工作日,阴,MD8B_300874,0.994521895,0.104528463,1.22e-16,-1.0,2023,161
8718,8744.0,31.2,9600.4,工作日,阴,MD8B_300874,0.951056516,0.309016994,1.22e-16,-1.0,2023,161
8719,7215.0,34.5,9600.4,工作日,中雨,MD8B_300874,0.866025404,0.5,1.22e-16,-1.0,2023,161
8720,8248.0,34.8,9600.4,周末,小雨,MD8B_300874,0.743144825,0.669130606,1.22e-16,-1.0,2023,161
8721,10474.0,27.0,9600.4,周末,阴,MD8B_300874,0.587785252,0.809016994,1.22e-16,-1.0,2023,161
8722,10656.0,37.4,9600.4,工作日,小雨,MD8B_300874,0.406736643,0.913545458,1.22e-16,-1.0,2023,161
8723,8642.0,39.0,9600.4,工作日,小雨,MD8B_300874,0.207911691,0.978147601,1.22e-16,-1.0,2023,161
8724,12053.0,31.4,9061.73,工作日,阴,MD8B_300874,0.207911691,0.978147601,0.5,-0.866025404,2023,161
8725,9957.0,24.5,9061.73,工作日,晴,MD8B_300874,-1.13e-15,1.0,0.5,-0.866025404,2023,161
8726,7817.0,28.2,9061.73,工作日,晴,MD8B_300874,-0.207911691,0.978147601,0.5,-0.866025404,2023,161
8727,10198.0,23.7,9061.73,周末,晴,MD8B_300874,-0.406736643,0.913545458,0.5,-0.866025404,2023,161
8728,10896.0,22.4,9061.73,周末,小雨,MD8B_300874,-0.587785252,0.809016994,0.5,-0.866025404,2023,161
8729,8683.0,24.6,9061.73,工作日,晴,MD8B_300874,-0.743144825,0.669130606,0.5,-0.866025404,2023,161
8730,8826.0,20.9,9061.73,工作日,小雨,MD8B_300874,-0.866025404,0.5,0.5,-0.866025404,2023,161
8731,8989.0,30.2,9061.73,工作日,阴,MD8B_300874,-0.951056516,0.309016994,0.5,-0.866025404,2023,161
8732,9172.0,25.5,9061.73,工作日,晴,MD8B_300874,-0.994521895,0.104528463,0.5,-0.866025404,2023,161
8733,7092.0,31.8,9061.73,工作日,晴,MD8B_300874,-0.994521895,-0.104528463,0.5,-0.866025404,2023,161
8734,12413.0,29.4,9061.73,周末,阴,MD8B_300874,-0.951056516,-0.309016994,0.5,-0.866025404,2023,161
8735,9980.0,28.1,9061.73,周末,小雨,MD8B_300874,-0.866025404,-0.5,0.5,-0.866025404,2023,161
8736,10813.0,30.6,9061.73,工作日,晴,MD8B_300874,-0.743144825,-0.669130606,0.5,-0.866025404,2023,161
8737,9338.0,28.2,9061.73,工作日,小雨,MD8B_300874,-0.587785252,-0.809016994,0.5,-0.866025404,2023,161
8738,7126.0,31.3,9061.73,工作日,晴,MD8B_300874,-0.406736643,-0.913545458,0.5,-0.866025404,2023,161
8739,9845.0,20.7,9061.73,工作日,阴,MD8B_300874,-0.207911691,-0.978147601,0.5,-0.866025404,2023,161
8740,8696.0,23.9,9061.73,工作日,晴,MD8B_300874,5.67e-16,-1.0,0.5,-0.866025404,2023,161
8741,8531.0,20.0,9061.73,周末,小雨,MD8B_300874,0.207911691,-0.978147601,0.5,-0.866025404,2023,161
8742,9622.0,24.2,9061.73,周末,阴,MD8B_300874,0.406736643,-0.913545458,0.5,-0.866025404,2023,161
8743,8849.0,26.2,9061.73,工作日,晴,MD8B_300874,0.587785252,-0.809016994,0.5,-0.866025404,2023,161
8744,11990.0,23.8,9061.73,工作日,阴,MD8B_300874,0.743144825,-0.669130606,0.5,-0.866025404,2023,161
8745,9583.0,23.6,9061.73,工作日,小雨,MD8B_300874,0.866025404,-0.5,0.5,-0.866025404,2023,161
8746,8952.0,24.9,9061.73,工作日,阴,MD8B_300874,0.951056516,-0.309016994,0.5,-0.866025404,2023,161
8747,7083.0,28.6,9061.73,工作日,小雨,MD8B_300874,0.994521895,-0.104528463,0.5,-0.866025404,2023,161
8748,1295.0,32.5,8807.27,工作日,中雨,MD8C_300863,-1.13e-15,1.0,1.22e-16,-1.0,2023,162
8749,1764.0,26.4,8807.27,工作日,小雨,MD8C_300863,-0.207911691,0.978147601,1.22e-16,-1.0,2023,162
8750,1281.0,31.0,8807.27,工作日,阴,MD8C_300863,-0.406736643,0.913545458,1.22e-16,-1.0,2023,162
8751,1402.0,32.5,8807.27,工作日,中雨,MD8C_300863,-0.587785252,0.809016994,1.22e-16,-1.0,2023,162
8752,1328.0,26.7,8807.27,工作日,阴,MD8C_300863,-0.743144825,0.669130606,1.22e-16,-1.0,2023,162
8753,1040.0,38.2,8807.27,工作日,小雨,MD8C_300863,-0.866025404,0.5,1.22e-16,-1.0,2023,162
8754,1284.0,34.0,8807.27,端午,小雨,MD8C_300863,-0.951056516,0.309016994,1.22e-16,-1.0,2023,162
8755,940.0,36.5,8807.27,端午,晴,MD8C_300863,-0.994521895,0.104528463,1.22e-16,-1.0,2023,162
8756,1582.0,34.3,8807.27,端午,中雨,MD8C_300863,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,162
8757,1356.0,35.8,8807.27,工作日,中雨,MD8C_300863,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,162
8758,550.0,30.2,8807.27,工作日,晴,MD8C_300863,-0.866025404,-0.5,1.22e-16,-1.0,2023,162
8759,1138.0,35.7,8807.27,工作日,小雨,MD8C_300863,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,162
8760,1601.0,26.3,8807.27,周末,晴,MD8C_300863,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,162
8761,1325.0,37.2,8807.27,工作日,小雨,MD8C_300863,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,162
8762,847.0,36.6,8807.27,工作日,中雨,MD8C_300863,5.67e-16,-1.0,1.22e-16,-1.0,2023,162
8763,964.0,28.9,8807.27,工作日,阴,MD8C_300863,0.207911691,-0.978147601,1.22e-16,-1.0,2023,162
8764,1423.0,32.6,8807.27,工作日,晴,MD8C_300863,0.406736643,-0.913545458,1.22e-16,-1.0,2023,162
8765,1572.0,35.4,8807.27,工作日,晴,MD8C_300863,0.587785252,-0.809016994,1.22e-16,-1.0,2023,162
8766,1912.0,29.3,8807.27,周末,小雨,MD8C_300863,0.743144825,-0.669130606,1.22e-16,-1.0,2023,162
8767,986.0,32.6,8807.27,周末,晴,MD8C_300863,0.866025404,-0.5,1.22e-16,-1.0,2023,162
8768,896.0,28.2,8807.27,工作日,晴,MD8C_300863,0.951056516,-0.309016994,1.22e-16,-1.0,2023,162
8769,1817.0,33.7,8807.27,工作日,阴,MD8C_300863,0.994521895,-0.104528463,1.22e-16,-1.0,2023,162
8770,1252.0,29.9,8807.27,工作日,中雨,MD8C_300863,0.994521895,0.104528463,1.22e-16,-1.0,2023,162
8771,1623.0,32.2,8807.27,工作日,小雨,MD8C_300863,0.951056516,0.309016994,1.22e-16,-1.0,2023,162
8772,1342.0,35.6,8807.27,工作日,中雨,MD8C_300863,0.866025404,0.5,1.22e-16,-1.0,2023,162
8773,1169.0,33.7,8807.27,周末,晴,MD8C_300863,0.743144825,0.669130606,1.22e-16,-1.0,2023,162
8774,530.0,37.8,8807.27,周末,小雨,MD8C_300863,0.587785252,0.809016994,1.22e-16,-1.0,2023,162
8775,755.0,27.5,8807.27,工作日,小雨,MD8C_300863,0.406736643,0.913545458,1.22e-16,-1.0,2023,162
8776,751.0,26.7,8807.27,工作日,晴,MD8C_300863,0.207911691,0.978147601,1.22e-16,-1.0,2023,162
8777,2048.0,28.4,8634.97,工作日,晴,MD8C_300863,0.207911691,0.978147601,0.5,-0.866025404,2023,162
