,Unnamed: 0,日期,历史销量,当天温度,当天油价,节假日,当时天气,item_id,,reindexed_id,节假日_embed_0,当时天气_embed_0,节假日_embed_1,当时天气_embed_1,节假日_embed_2,当时天气_embed_2,item_id_embed_0,item_id_embed_1,item_id_embed_2
9936,9936,2023/5/24,4517,0.591304348,0.419222784,工作日,小雨,MD63_300874,85,113,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.050126612,0.032067575,0.009662032
9928,9928,2023/5/16,4526,0.273913043,0.419222784,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
5535,5535,2023/6/20,4548,0.926086957,0.232541249,工作日,晴,MD26_300863,85,63,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.06460236,0.02363234,0.013230689
7386,7386,2023/6/13,4548,0.891304348,0.232541249,工作日,中雨,MD41_300863,85,84,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.05532746,0.005151257,0.014016368
7328,7328,2023/4/13,4550,0.095652174,0,工作日,晴,MD41_300863,85,84,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05532746,0.005151257,0.014016368
7394,7394,2023/6/21,4565,0.730434783,0.232541249,工作日,中雨,MD41_300863,85,84,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.05532746,0.005151257,0.014016368
9904,9904,2023/4/21,4566,0.139130435,0.431966077,工作日,阴,MD63_300874,85,113,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.050126612,0.032067575,0.009662032
5227,5227,2023/5/3,4598,0.286956522,0.106135415,劳动节,晴,MD25_300863,85,60,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.064396665,0.013238393,0.082923405
7399,7399,2023/6/26,4650,0.5,0.232541249,工作日,中雨,MD41_300863,85,84,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.05532746,0.005151257,0.014016368
7337,7337,2023/4/22,4656,0.408695652,0,周末,阴,MD41_300863,85,84,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.05532746,0.005151257,0.014016368
9920,9920,2023/5/8,4690,0.495652174,0.419222784,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
7335,7335,2023/4/20,4695,0.013043478,0,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
5214,5214,2023/4/20,4709,0.217391304,0,工作日,阴,MD25_300863,85,60,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.064396665,0.013238393,0.082923405
7497,7497,2023/4/10,4730,0.213043478,0.431966077,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
9898,9898,2023/4/15,4730,0.243478261,0.431966077,周末,晴,MD63_300874,85,113,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.050126612,0.032067575,0.009662032
7362,7362,2023/5/19,4751,0.352173913,0.106135415,工作日,小雨,MD41_300863,85,84,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.05532746,0.005151257,0.014016368
7390,7390,2023/6/17,4763,0.92173913,0.232541249,周末,晴,MD41_300863,85,84,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.05532746,0.005151257,0.014016368
5226,5226,2023/5/2,4776,0.460869565,0.106135415,劳动节,小雨,MD25_300863,85,60,-0.3833651,-0.45605165,-0.057714194,-0.383691,-0.18704179,0.084119916,-0.064396665,0.013238393,0.082923405
5228,5228,2023/5/4,4784,0.569565217,0.106135415,工作日,小雨,MD25_300863,85,60,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.064396665,0.013238393,0.082923405
6502,6502,2023/6/23,4788,0.434782609,0.814411586,端午,阴,MD29_300874,85,74,0.27282408,-0.3706413,0.44870573,0.35200953,-0.10796219,-0.17355454,0.026435263,-0.054247767,0.10657202
5267,5267,2023/6/14,4790,0.847826087,0.232541249,工作日,小雨,MD25_300863,85,60,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.064396665,0.013238393,0.082923405
9890,9890,2023/4/7,4801,0.043478261,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
9894,9894,2023/4/11,4801,0.156521739,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
9926,9926,2023/5/14,4812,0.217391304,0.419222784,周末,小雨,MD63_300874,85,113,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.050126612,0.032067575,0.009662032
5540,5540,2023/6/25,4813,0.782608696,0.232541249,工作日,阴,MD26_300863,85,63,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.06460236,0.02363234,0.013230689
5542,5542,2023/6/27,4830,0.77826087,0.232541249,工作日,晴,MD26_300863,85,63,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.06460236,0.02363234,0.013230689
6497,6497,2023/6/18,4835,0.586956522,0.814411586,周末,阴,MD29_300874,85,74,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.026435263,-0.054247767,0.10657202
6505,6505,2023/6/26,4846,0.656521739,0.814411586,工作日,阴,MD29_300874,85,74,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.026435263,-0.054247767,0.10657202
5272,5272,2023/6/19,4849,0.452173913,0.232541249,工作日,晴,MD25_300863,85,60,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.064396665,0.013238393,0.082923405
7489,7489,2023/4/1,4856,0.186956522,0.431966077,周末,晴,MD41_300874,85,86,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.054294046,0.01186993,-0.000598215
5273,5273,2023/6/20,4875,0.565217391,0.232541249,工作日,小雨,MD25_300863,85,60,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.064396665,0.013238393,0.082923405
7510,7510,2023/4/23,4886,0.065217391,0.431966077,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
7490,7490,2023/4/3,4894,0.039130435,0.431966077,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
9944,9944,2023/6/2,4898,0.965217391,0.814411586,工作日,阴,MD63_300874,85,113,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.050126612,0.032067575,0.009662032
9943,9943,2023/6/1,4910,0.695652174,0.814411586,工作日,阴,MD63_300874,85,113,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.050126612,0.032067575,0.009662032
7492,7492,2023/4/5,4936,0.395652174,0.431966077,清明,晴,MD41_300874,85,86,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.054294046,0.01186993,-0.000598215
7547,7547,2023/6/2,4943,0.547826087,0.814411586,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
9925,9925,2023/5/13,4981,0.686956522,0.419222784,周末,晴,MD63_300874,85,113,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.050126612,0.032067575,0.009662032
9924,9924,2023/5/12,4992,0.534782609,0.419222784,工作日,阴,MD63_300874,85,113,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.050126612,0.032067575,0.009662032
9930,9930,2023/5/18,4998,0.295652174,0.419222784,工作日,阴,MD63_300874,85,113,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.050126612,0.032067575,0.009662032
5200,5200,2023/4/5,5000,0.186956522,0,清明,晴,MD25_300863,85,60,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.064396665,0.013238393,0.082923405
9909,9909,2023/4/26,5011,0.32173913,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
6509,6509,2023/6/30,5012,0.97826087,0.814411586,工作日,晴,MD29_300874,85,74,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.026435263,-0.054247767,0.10657202
9908,9908,2023/4/25,5030,0.230434783,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
9919,9919,2023/5/7,5039,0.247826087,0.419222784,周末,晴,MD63_300874,85,113,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.050126612,0.032067575,0.009662032
7359,7359,2023/5/16,5044,0.252173913,0.106135415,工作日,小雨,MD41_300863,85,84,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.05532746,0.005151257,0.014016368
9905,9905,2023/4/22,5084,0.317391304,0.431966077,周末,阴,MD63_300874,85,113,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.050126612,0.032067575,0.009662032
7357,7357,2023/5/14,5098,0.260869565,0.106135415,周末,小雨,MD41_300863,85,84,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.05532746,0.005151257,0.014016368
9891,9891,2023/4/8,5106,0.004347826,0.431966077,周末,晴,MD63_300874,85,113,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.050126612,0.032067575,0.009662032
9888,9888,2023/4/5,5113,0.052173913,0.431966077,清明,晴,MD63_300874,85,113,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.050126612,0.032067575,0.009662032
7507,7507,2023/4/20,5115,0.013043478,0.431966077,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
5224,5224,2023/4/30,5120,0.408695652,0,劳动节,晴,MD25_300863,85,60,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.064396665,0.013238393,0.082923405
9889,9889,2023/4/6,5133,0.013043478,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
5225,5225,2023/5/1,5140,0.213043478,0.106135415,劳动节,晴,MD25_300863,85,60,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.064396665,0.013238393,0.082923405
7365,7365,2023/5/22,5167,0.591304348,0.106135415,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
9885,9885,2023/4/2,5168,0.195652174,0.431966077,周末,晴,MD63_300874,85,113,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.050126612,0.032067575,0.009662032
5235,5235,2023/5/13,5173,0.656521739,0.106135415,周末,晴,MD25_300863,85,60,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.064396665,0.013238393,0.082923405
7364,7364,2023/5/21,5189,0.482608696,0.106135415,周末,阴,MD41_300863,85,84,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.05532746,0.005151257,0.014016368
7387,7387,2023/6/14,5189,0.786956522,0.232541249,工作日,小雨,MD41_300863,85,84,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.05532746,0.005151257,0.014016368
7540,7540,2023/5/25,5199,0.534782609,0.419222784,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
7338,7338,2023/4/23,5242,0.065217391,0,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
6498,6498,2023/6/19,5244,0.865217391,0.814411586,工作日,小雨,MD29_300874,85,74,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.026435263,-0.054247767,0.10657202
9932,9932,2023/5/20,5256,0.67826087,0.419222784,周末,阴,MD63_300874,85,113,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.050126612,0.032067575,0.009662032
9896,9896,2023/4/13,5261,0.156521739,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
9910,9910,2023/4/27,5268,0.239130435,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
7493,7493,2023/4/6,5322,0.17826087,0.431966077,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
7499,7499,2023/4/12,5323,0.082608696,0.431966077,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
9938,9938,2023/5/26,5336,0.591304348,0.419222784,工作日,小雨,MD63_300874,85,113,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.050126612,0.032067575,0.009662032
7398,7398,2023/6/25,5338,0.67826087,0.232541249,工作日,晴,MD41_300863,85,84,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05532746,0.005151257,0.014016368
7401,7401,2023/6/29,5341,0.713043478,0.232541249,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
7501,7501,2023/4/14,5343,0.143478261,0.431966077,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
7340,7340,2023/4/25,5347,0.2,0,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
7388,7388,2023/6/15,5363,0.695652174,0.232541249,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
7525,7525,2023/5/10,5389,0.62173913,0.419222784,工作日,小雨,MD41_300874,85,86,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.054294046,0.01186993,-0.000598215
9935,9935,2023/5/23,5390,0.226086957,0.419222784,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
7494,7494,2023/4/7,5398,0.1,0.431966077,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
7391,7391,2023/6/18,5422,0.639130435,0.232541249,周末,晴,MD41_300863,85,84,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.05532746,0.005151257,0.014016368
7516,7516,2023/4/29,5424,0.230434783,0.431966077,劳动节,阴,MD41_300874,85,86,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,-0.054294046,0.01186993,-0.000598215
7552,7552,2023/6/7,5432,0.447826087,0.814411586,工作日,中雨,MD41_300874,85,86,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.054294046,0.01186993,-0.000598215
5219,5219,2023/4/25,5448,0.02173913,0,工作日,阴,MD25_300863,85,60,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.064396665,0.013238393,0.082923405
5197,5197,2023/4/2,5460,0.243478261,0,周末,晴,MD25_300863,85,60,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.064396665,0.013238393,0.082923405
7524,7524,2023/5/9,5500,0.234782609,0.419222784,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
7531,7531,2023/5/16,5500,0.252173913,0.419222784,工作日,小雨,MD41_300874,85,86,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.054294046,0.01186993,-0.000598215
7502,7502,2023/4/15,5505,0.239130435,0.431966077,周末,晴,MD41_300874,85,86,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.054294046,0.01186993,-0.000598215
5276,5276,2023/6/23,5506,0.6,0.232541249,端午,小雨,MD25_300863,85,60,0.27282408,-0.45605165,0.44870573,-0.383691,-0.10796219,0.084119916,-0.064396665,0.013238393,0.082923405
7367,7367,2023/5/24,5515,0.391304348,0.106135415,工作日,小雨,MD41_300863,85,84,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.05532746,0.005151257,0.014016368
7512,7512,2023/4/25,5576,0.2,0.431966077,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
7513,7513,2023/4/26,5579,0.260869565,0.431966077,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
9918,9918,2023/5/5,5580,0.239130435,0.419222784,工作日,小雨,MD63_300874,85,113,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.050126612,0.032067575,0.009662032
9899,9899,2023/4/16,5587,0.286956522,0.431966077,周末,晴,MD63_300874,85,113,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.050126612,0.032067575,0.009662032
7557,7557,2023/6/12,5590,0.639130435,0.814411586,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
7509,7509,2023/4/22,5600,0.408695652,0.431966077,周末,阴,MD41_300874,85,86,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.054294046,0.01186993,-0.000598215
7511,7511,2023/4/24,5623,0.339130435,0.431966077,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
9886,9886,2023/4/3,5632,0.082608696,0.431966077,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
7559,7559,2023/6/14,5654,0.786956522,0.814411586,工作日,小雨,MD41_300874,85,86,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.054294046,0.01186993,-0.000598215
5221,5221,2023/4/27,5664,0.286956522,0,工作日,晴,MD25_300863,85,60,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.064396665,0.013238393,0.082923405
7529,7529,2023/5/14,5669,0.260869565,0.419222784,周末,小雨,MD41_300874,85,86,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.054294046,0.01186993,-0.000598215
7530,7530,2023/5/15,5673,0.230434783,0.419222784,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
6452,6452,2023/5/1,5677,0.634782609,0.419222784,劳动节,阴,MD29_300874,85,74,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.026435263,-0.054247767,0.10657202
7361,7361,2023/5/18,5678,0.595652174,0.106135415,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
7549,7549,2023/6/4,5683,0.517391304,0.814411586,周末,小雨,MD41_300874,85,86,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.054294046,0.01186993,-0.000598215
7374,7374,2023/5/31,5696,0.334782609,0.106135415,工作日,阴,MD41_300863,85,84,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05532746,0.005151257,0.014016368
9948,9948,2023/6/6,5702,0.865217391,0.814411586,工作日,阴,MD63_300874,85,113,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.050126612,0.032067575,0.009662032
6453,6453,2023/5/2,5729,0.660869565,0.419222784,劳动节,晴,MD29_300874,85,74,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.026435263,-0.054247767,0.10657202
7535,7535,2023/5/20,5779,0.317391304,0.419222784,周末,晴,MD41_300874,85,86,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.054294046,0.01186993,-0.000598215
7541,7541,2023/5/26,5847,0.291304348,0.419222784,工作日,晴,MD41_300874,85,86,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.054294046,0.01186993,-0.000598215
7395,7395,2023/6/22,5850,0.486956522,0.232541249,端午,中雨,MD41_300863,85,84,0.27282408,0.27830893,0.44870573,-0.14739233,-0.10796219,-0.49761134,-0.05532746,0.005151257,0.014016368
9942,9942,2023/5/31,5851,0.626086957,0.419222784,工作日,晴,MD63_300874,85,113,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.050126612,0.032067575,0.009662032
7545,7545,2023/5/30,5868,0.686956522,0.419222784,工作日,阴,MD41_300874,85,86,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.054294046,0.01186993,-0.000598215
7522,7522,2023/5/7,5878,0.195652174,0.419222784,周末,阴,MD41_300874,85,86,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.054294046,0.01186993,-0.000598215
7368,7368,2023/5/25,5879,0.534782609,0.106135415,工作日,晴,MD41_300863,85,84,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05532746,0.005151257,0.014016368
